Event_ID,Timestamp,User_ID,Username,IP_Address,Device_Type,Operating_System,Browser,Location,Country,Authentication_Method,Login_Status,Failure_Reason,Account_Status,Login_Hour,Is_Night_Login,Session_ID,User_Failed_Login_Count,IP_Failed_Login_Count,Users_Per_IP,Locations_Per_User,Risk_Score,Risk_Level
EVT_104728,2026-08-04 10:04:34,USR_1081,user_1081,192.168.1.162,Laptop,Linux,Chrome,London,UK,Biometric,Success,,Active,10,No,BC3F871F-FAC0-492E,10,14.0,3,1,0,Low
EVT_104729,2026-08-04 10:05:02,USR_1213,user_1213,192.168.1.151,Mobile,iOS,Safari,Paris,France,SSO,Success,,Active,10,No,BD273375-A056-409C,11,10.0,3,3,0,Low
EVT_104730,2026-08-04 10:05:33,USR_1047,user_1047,10.0.0.42,Laptop,Linux,Chrome,Singapore,Singapore,Biometric,Success,,Active,10,No,F10597E1-B9D0-4B8D,12,4.0,1,2,15,Low
EVT_104731,2026-08-04 10:06:04,USR_1140,user_1140,192.168.1.131,Laptop,Windows,Safari,Singapore,Singapore,Password,Success,,Active,10,No,28CFBA67-329D-48D7,11,1.0,1,3,0,Low
EVT_104732,2026-08-04 10:07:44,USR_1204,user_1204,192.168.1.134,Mobile,iOS,Chrome,Tokyo,Japan,Password,Success,,Active,10,No,7F937FF1-64D5-4994,13,4.0,1,3,15,Low
EVT_104733,2026-08-04 10:08:05,USR_1154,user_1154,192.168.1.166,Tablet,iOS,Firefox,Paris,France,SSO,Success,,Active,10,No,48B947AC-6517-47D6,16,11.0,2,2,15,Low
EVT_104734,2026-08-04 10:09:33,USR_1199,user_1199,10.0.0.221,Mobile,iOS,Firefox,Paris,France,Password,Success,,Active,10,No,87391C94-FCBB-4146,9,6.0,2,2,0,Low
EVT_104735,2026-08-04 10:09:54,USR_1121,user_1121,192.168.1.99,Tablet,Android,Firefox,Berlin,Germany,SSO,Success,,Active,10,No,22DFE3E2-D950-4D15,6,1.0,1,1,0,Low
EVT_104736,2026-08-04 10:10:13,USR_1205,user_1205,10.0.0.81,Mobile,Android,Firefox,Berlin,Germany,MFA,Success,,Active,10,No,0369672A-D0ED-4673,15,12.0,3,2,15,Low
EVT_104737,2026-08-04 10:12:09,USR_1001,user_1001,10.0.0.45,Desktop,macOS,Firefox,Mumbai,India,Password,Success,,Active,10,No,AFC801A8-EF7E-4054,9,6.0,3,2,0,Low
EVT_104738,2026-08-04 10:13:08,USR_1019,user_1019,192.168.1.189,Desktop,Linux,Edge,Berlin,Germany,MFA,Success,,Active,10,No,E214878D-CF0F-4DC9,9,7.0,2,2,0,Low
EVT_104739,2026-08-04 10:14:23,USR_1150,user_1150,10.0.0.188,Tablet,iOS,Firefox,Tokyo,Japan,MFA,Success,,Active,10,No,E92C51EC-2ABD-46BC,11,12.0,3,4,10,Low
EVT_104740,2026-08-04 10:14:42,USR_1072,user_1072,10.0.0.112,Desktop,Windows,Edge,Mumbai,India,Password,Failed,MFA Failed,Active,10,No,AA14C76E-0094-45E2,12,8.0,2,3,45,Medium
EVT_104741,2026-08-04 10:16:05,USR_1032,user_1032,10.0.0.50,Tablet,iOS,Edge,Tokyo,Japan,Password,Success,,Active,10,No,5AE1B9D4-7D9F-4181,10,4.0,1,3,0,Low
EVT_104742,2026-08-04 10:17:04,USR_1105,user_1105,10.0.0.223,Mobile,iOS,Chrome,Singapore,Singapore,MFA,Success,,Active,10,No,5002AB5F-412E-472F,8,3.0,1,3,0,Low
EVT_104743,2026-08-04 10:18:00,USR_1022,user_1022,10.0.0.185,Mobile,iOS,Firefox,Singapore,Singapore,Password,Success,,Active,10,No,B443FF6C-26E3-4939,4,7.0,2,1,0,Low
EVT_104744,2026-08-04 10:18:23,USR_1064,user_1064,10.0.0.196,Mobile,iOS,Firefox,New York,USA,Biometric,Success,,Active,10,No,CCFA0525-27C3-425F,10,4.0,1,3,0,Low
EVT_104745,2026-08-04 10:19:26,USR_1240,user_1240,192.168.1.130,Desktop,Windows,Edge,Dubai,UAE,SSO,Success,,Active,10,No,6FEE3240-C62C-4DD8,10,5.0,1,3,0,Low
EVT_104746,2026-08-04 10:20:31,USR_1191,user_1191,192.168.1.188,Mobile,Android,Safari,London,UK,Biometric,Success,,Active,10,No,02E190D2-8F60-4164,4,2.0,1,2,0,Low
EVT_104747,2026-08-04 10:20:36,USR_1227,user_1227,10.0.0.74,Tablet,iOS,Safari,Tokyo,Japan,Password,Success,,Active,10,No,14CED39B-7A91-4A6C,11,8.0,2,2,0,Low
EVT_104748,2026-08-04 10:20:41,USR_1081,user_1081,10.0.0.27,Laptop,Windows,Chrome,London,UK,MFA,Success,,Active,10,No,482C5E05-C438-4B5D,10,9.0,3,1,0,Low
EVT_104749,2026-08-04 10:21:52,USR_1023,user_1023,10.0.0.220,Desktop,macOS,Edge,New York,USA,MFA,Success,,Active,10,No,C10089DB-5601-4ECA,10,9.0,2,2,0,Low
EVT_104750,2026-08-04 10:22:43,USR_1204,user_1204,192.168.1.134,Mobile,Android,Edge,Tokyo,Japan,Password,Success,,Active,10,No,2AD83E01-1B7B-4C25,13,4.0,1,3,15,Low
EVT_104751,2026-08-04 10:23:35,USR_1069,user_1069,10.0.0.148,Desktop,Linux,Firefox,New York,USA,Password,Success,,Active,10,No,13F2633F-5DDB-4ABC,14,17.0,4,3,35,Medium
EVT_104752,2026-08-04 10:24:33,USR_1084,user_1084,10.0.0.159,Mobile,Android,Safari,Toronto,Canada,Biometric,Success,,Active,10,No,FEB164A2-B1A4-4804,8,2.0,1,2,0,Low
EVT_104753,2026-08-04 10:26:28,USR_1027,user_1027,192.168.1.46,Laptop,Windows,Edge,Paris,France,Biometric,Success,,Active,10,No,1D772731-2E88-4F4F,10,5.0,1,1,0,Low
EVT_104754,2026-08-04 10:28:00,USR_1067,user_1067,10.0.0.128,Laptop,Linux,Firefox,Tokyo,Japan,Biometric,Success,,Active,10,No,CF5122CF-E31D-4FEB,6,3.0,1,1,0,Low
EVT_104755,2026-08-04 10:29:18,USR_1006,user_1006,192.168.1.124,Mobile,Android,Firefox,Mumbai,India,Password,Failed,Incorrect Password,Active,10,No,62EAF438-7600-4ACA,10,9.0,3,1,30,Medium
EVT_104756,2026-08-04 10:30:02,USR_1139,user_1139,192.168.1.123,Laptop,macOS,Chrome,Paris,France,Password,Success,,Active,10,No,EF84EF7C-F76C-4E09,11,7.0,2,3,0,Low
EVT_104757,2026-08-04 10:30:31,USR_1072,user_1072,10.0.0.112,Desktop,macOS,Edge,Mumbai,India,MFA,Success,,Active,10,No,1B343A3D-A034-4BBB,12,8.0,2,3,15,Low
EVT_104758,2026-08-04 10:31:01,USR_1195,user_1195,192.168.1.227,Tablet,Android,Firefox,New York,USA,SSO,Success,,Active,10,No,351FE732-A014-43D4,13,6.0,1,4,25,Medium
EVT_104759,2026-08-04 10:31:53,USR_1179,user_1179,10.0.0.30,Tablet,Android,Safari,Berlin,Germany,Password,Success,,Disabled,10,No,990558E7-98DA-498E,14,9.0,2,2,15,Low
EVT_104760,2026-08-04 10:33:42,USR_1138,user_1138,198.51.100.42,Mobile,Android,Safari,Berlin,Germany,Biometric,Failed,Incorrect Password,Active,10,No,BDAF04A8-7CD3-4249,11,105.0,116,1,60,High
EVT_104761,2026-08-04 10:34:44,USR_1008,user_1008,192.168.1.97,Laptop,Windows,Safari,Toronto,Canada,Password,Success,,Active,10,No,2BE770F0-117A-4FE1,9,12.0,2,2,0,Low
EVT_104762,2026-08-04 10:36:24,USR_1069,user_1069,10.0.0.148,Desktop,Windows,Chrome,New York,USA,MFA,Success,,Active,10,No,DDAE3870-BD1B-4987,14,17.0,4,3,35,Medium
EVT_104763,2026-08-04 10:37:58,USR_1223,user_1223,192.168.1.21,Mobile,Android,Edge,Berlin,Germany,SSO,Success,,Active,10,No,00A03373-9C6E-4C2C,15,9.0,2,2,15,Low
EVT_104764,2026-08-04 10:39:25,USR_1215,user_1215,10.0.0.126,Mobile,iOS,Chrome,Sydney,Australia,SSO,Success,,Active,10,No,933FC4D0-C312-4EC2,13,6.0,2,2,15,Low
EVT_104765,2026-08-04 10:40:26,USR_1095,user_1095,192.168.1.77,Desktop,macOS,Chrome,Tokyo,Japan,SSO,Success,,Active,10,No,DCC394A5-60F9-4C74,4,10.0,4,1,0,Low
EVT_104766,2026-08-04 10:41:01,USR_1247,user_1247,192.168.1.201,Mobile,Android,Chrome,Dubai,UAE,Password,Success,,Active,10,No,83B0B797-88FB-4D3F,13,9.0,3,2,15,Low
EVT_104767,2026-08-04 10:42:38,USR_1092,user_1092,192.168.1.223,Mobile,iOS,Edge,Paris,France,MFA,Success,,Active,10,No,2580BA6B-3C6D-4A57,9,17.0,4,1,20,Low
EVT_104768,2026-08-04 10:42:52,USR_1124,user_1124,192.168.1.77,Desktop,macOS,Firefox,Dubai,UAE,SSO,Success,,Active,10,No,25565CD1-550B-4C7E,7,10.0,4,1,0,Low
EVT_104769,2026-08-04 10:44:14,USR_1182,user_1182,10.0.0.17,Laptop,Linux,Firefox,New York,USA,Password,Success,,Active,10,No,131EB095-8977-483A,11,4.0,1,2,0,Low
EVT_104770,2026-08-04 10:45:49,USR_1183,user_1183,10.0.0.15,Laptop,macOS,Edge,Mumbai,India,Biometric,Failed,Incorrect Password,Active,10,No,D4D9D0AF-92A8-429C,12,2.0,1,1,45,Medium
EVT_104771,2026-08-04 10:46:41,USR_1119,user_1119,192.168.1.16,Laptop,Linux,Safari,Mumbai,India,SSO,Success,,Active,10,No,42A9FA35-FDC6-4DC0,9,20.0,4,2,20,Low
EVT_104772,2026-08-04 10:46:46,USR_1147,user_1147,10.0.0.112,Laptop,macOS,Edge,Toronto,Canada,Password,Success,,Active,10,No,6CF3EF0C-B8CC-41E2,8,8.0,2,1,0,Low
EVT_104773,2026-08-04 10:48:43,USR_1165,user_1165,10.0.0.207,Desktop,macOS,Edge,Toronto,Canada,MFA,Success,,Active,10,No,C07CD925-5B79-4B43,11,6.0,2,4,10,Low
EVT_104774,2026-08-04 10:50:02,USR_1169,user_1169,192.168.1.66,Tablet,iOS,Chrome,Paris,France,MFA,Success,,Active,10,No,7F6495C7-1D89-4B0E,9,11.0,5,3,10,Low
EVT_104775,2026-08-04 10:51:53,USR_1161,user_1161,10.0.0.69,Tablet,Android,Chrome,Tokyo,Japan,SSO,Success,,Active,10,No,0DC1B6E4-16D2-468F,8,9.0,3,4,10,Low
EVT_104776,2026-08-04 10:53:48,USR_1005,user_1005,192.168.1.60,Tablet,Android,Edge,Singapore,Singapore,SSO,Success,,Active,10,No,B205E037-7AAE-4479,11,2.0,1,4,10,Low
EVT_104777,2026-08-04 10:55:08,USR_1166,user_1166,192.168.1.107,Desktop,Linux,Firefox,Dubai,UAE,Password,Success,,Active,10,No,37757A2A-2DA3-4AE5,10,14.0,4,2,0,Low
EVT_104778,2026-08-04 10:55:21,USR_1167,user_1167,10.0.0.202,Tablet,Android,Chrome,Sydney,Australia,MFA,Success,,Active,10,No,C5DAA788-E8AB-4DE0,6,10.0,3,1,0,Low
EVT_104779,2026-08-04 10:56:29,USR_1176,user_1176,10.0.0.64,Tablet,Android,Chrome,Toronto,Canada,Biometric,Success,,Active,10,No,30B30368-5711-4395,9,12.0,4,4,10,Low
EVT_104780,2026-08-04 10:58:16,USR_1171,user_1171,10.0.0.52,Tablet,iOS,Safari,Toronto,Canada,SSO,Success,,Active,10,No,C0692349-8D8A-41C4,6,11.0,3,1,0,Low
EVT_104781,2026-08-04 10:58:31,USR_1071,user_1071,10.0.0.134,Tablet,Android,Safari,Tokyo,Japan,MFA,Success,,Active,10,No,7515FE04-32AA-4502,5,7.0,3,1,0,Low
EVT_104782,2026-08-04 10:58:48,USR_1026,user_1026,10.0.0.137,Tablet,iOS,Safari,Mumbai,India,Biometric,Success,,Active,10,No,7BA2EA47-45E4-4AA9,13,5.0,1,2,15,Low
EVT_104783,2026-08-04 10:59:55,USR_1115,user_1115,192.168.1.50,Desktop,Linux,Firefox,Berlin,Germany,Biometric,Success,,Active,10,No,118A353C-80EF-461E,7,3.0,1,1,0,Low
EVT_104784,2026-08-04 11:01:42,USR_1144,user_1144,192.168.1.16,Laptop,Linux,Edge,Tokyo,Japan,MFA,Success,,Active,11,No,12C2D6C0-A533-4375,9,20.0,4,2,20,Low
EVT_104785,2026-08-04 11:03:37,USR_1208,user_1208,192.168.1.152,Laptop,Windows,Firefox,Paris,France,SSO,Failed,Incorrect Password,Active,11,No,604F0E55-E889-4A60,7,8.0,2,1,30,Medium
EVT_104786,2026-08-04 11:05:15,USR_1213,user_1213,10.0.0.145,Mobile,iOS,Edge,Paris,France,Biometric,Success,,Active,11,No,A97BB2B4-F678-4A55,11,3.0,2,3,0,Low
EVT_104787,2026-08-04 11:06:23,USR_1091,user_1091,192.168.1.104,Laptop,macOS,Safari,Mumbai,India,Biometric,Success,,Active,11,No,3C89F993-9C05-434B,4,5.0,2,4,10,Low
EVT_104788,2026-08-04 11:08:00,USR_1134,user_1134,10.0.0.59,Tablet,iOS,Edge,Singapore,Singapore,Biometric,Success,,Active,11,No,91DE3481-749F-4D68,15,18.0,3,3,35,Medium
EVT_104789,2026-08-04 11:09:15,USR_1033,user_1033,192.168.1.26,Tablet,iOS,Safari,Dubai,UAE,Biometric,Success,,Active,11,No,126A5FD9-3C60-4A20,7,6.0,1,2,0,Low
EVT_104790,2026-08-04 11:09:56,USR_1127,user_1127,10.0.0.157,Laptop,Linux,Edge,Toronto,Canada,Biometric,Success,,Active,11,No,9DCE67AD-FF31-4CAD,17,7.0,2,3,15,Low
EVT_104791,2026-08-04 11:11:19,USR_1237,user_1237,10.0.0.179,Desktop,Linux,Firefox,Mumbai,India,MFA,Success,,Active,11,No,B9549F79-9E20-4160,10,8.0,2,2,0,Low
EVT_104792,2026-08-04 11:12:11,USR_1098,user_1098,10.0.0.172,Mobile,Android,Edge,Mumbai,India,Biometric,Success,,Active,11,No,F24B5674-4D47-44E7,7,2.0,1,2,0,Low
EVT_104793,2026-08-04 11:12:20,USR_1215,user_1215,192.168.1.189,Mobile,Android,Chrome,Sydney,Australia,SSO,Success,,Active,11,No,E22E3ED0-71ED-4DA0,13,7.0,2,2,15,Low
EVT_104794,2026-08-04 11:13:19,USR_1163,user_1163,192.168.1.114,Tablet,Android,Safari,Toronto,Canada,SSO,Success,,Active,11,No,1C11F5F9-9E26-4EBA,9,6.0,2,2,0,Low
EVT_104795,2026-08-04 11:13:35,USR_1145,user_1145,10.0.0.227,Desktop,Linux,Edge,Paris,France,MFA,Success,,Active,11,No,10E14B47-CAE7-4D08,7,2.0,1,2,0,Low
EVT_104796,2026-08-04 11:15:06,USR_1009,user_1009,192.168.1.205,Desktop,Linux,Chrome,Mumbai,India,MFA,Success,,Active,11,No,DC2FBD4A-3C71-481D,5,4.0,2,1,0,Low
EVT_104797,2026-08-04 11:16:12,USR_1142,user_1142,192.168.1.219,Laptop,Windows,Firefox,London,UK,SSO,Success,,Active,11,No,AC021C4E-7F14-4218,11,5.0,1,1,0,Low
EVT_104798,2026-08-04 11:17:22,USR_1204,user_1204,10.0.0.64,Mobile,iOS,Edge,Tokyo,Japan,MFA,Success,,Active,11,No,01BA9E9A-6C85-4E4A,13,12.0,4,3,15,Low
EVT_104799,2026-08-04 11:18:09,USR_1045,user_1045,10.0.0.71,Desktop,Linux,Edge,Mumbai,India,Password,Success,,Active,11,No,9CF9F4A7-9882-4D9C,4,1.0,1,2,0,Low
EVT_104800,2026-08-04 11:19:40,USR_1070,user_1070,45.23.50.113,Laptop,macOS,Safari,Dubai,UAE,Password,Success,,Active,11,No,3EE49A59-5B8E-490F,5,0.0,1,2,0,Low
EVT_104801,2026-08-04 11:21:10,USR_1150,user_1150,192.168.1.215,Tablet,iOS,Firefox,Tokyo,Japan,Password,Success,,Active,11,No,F31292E2-AE27-40AA,11,9.0,2,4,10,Low
EVT_104802,2026-08-04 11:22:28,USR_1249,user_1249,192.168.1.79,Tablet,Android,Edge,Toronto,Canada,MFA,Success,,Active,11,No,4A2510E6-7449-447A,4,3.0,1,1,0,Low
EVT_104803,2026-08-04 11:23:55,USR_1117,user_1117,10.0.0.219,Tablet,iOS,Chrome,Mumbai,India,MFA,Success,,Active,11,No,FBE4D634-08F3-4A9F,11,4.0,1,1,0,Low
EVT_104804,2026-08-04 11:24:35,USR_1175,user_1175,10.0.0.22,Mobile,iOS,Chrome,Paris,France,Biometric,Success,,Active,11,No,14629122-496B-4EB6,11,10.0,3,3,0,Low
EVT_104805,2026-08-04 11:25:41,USR_1177,user_1177,10.0.0.204,Tablet,iOS,Chrome,Sydney,Australia,SSO,Success,,Active,11,No,60E3DF26-D47B-496D,11,5.0,2,3,0,Low
EVT_104806,2026-08-04 11:25:55,USR_1234,user_1234,192.168.1.230,Tablet,iOS,Edge,Berlin,Germany,Biometric,Success,,Active,11,No,888CC061-0F6A-4EA2,12,7.0,2,2,15,Low
EVT_104807,2026-08-04 11:26:26,USR_1089,user_1089,192.168.1.147,Mobile,Android,Chrome,London,UK,Biometric,Success,,Active,11,No,BB361D7B-E5AA-42CE,7,9.0,3,1,0,Low
EVT_104808,2026-08-04 11:26:35,USR_1219,user_1219,Unknown,Mobile,iOS,Edge,Unknown,Germany,Password,Success,,Active,11,No,891E4820-25D5-446D,7,2.0,23,2,10,Low
EVT_104809,2026-08-04 11:27:45,USR_1008,user_1008,192.168.1.97,Laptop,macOS,Firefox,Toronto,Canada,SSO,Success,,Active,11,No,5BC0A3C4-DAAC-4D91,9,12.0,2,2,0,Low
EVT_104810,2026-08-04 11:28:43,USR_1047,user_1047,10.0.0.42,Laptop,Windows,Edge,Singapore,Singapore,Password,Success,,Active,11,No,38BF17F4-8BDC-4C41,12,4.0,1,2,15,Low
EVT_104811,2026-08-04 11:29:36,USR_1227,user_1227,10.0.0.74,Tablet,Android,Firefox,Tokyo,Japan,Biometric,Success,,Active,11,No,5BDFE2E3-3E57-49CE,11,8.0,2,2,0,Low
EVT_104812,2026-08-04 11:30:54,USR_1194,user_1194,10.0.0.175,Mobile,Android,Firefox,London,UK,Biometric,Success,,Active,11,No,B4F14F8B-A14B-44BE,10,5.0,1,2,0,Low
EVT_104813,2026-08-04 11:31:06,USR_1201,user_1201,192.168.1.235,Laptop,Windows,Firefox,Berlin,Germany,MFA,Success,,Active,11,No,49FEA2AE-952D-4BE4,11,3.0,1,4,10,Low
EVT_104814,2026-08-04 11:32:50,USR_1191,user_1191,10.0.0.207,Mobile,iOS,Edge,London,UK,Biometric,Success,,Active,11,No,687FA959-E1DD-4D52,4,6.0,2,2,0,Low
EVT_104815,2026-08-04 11:34:09,USR_1038,user_1038,192.168.1.10,Mobile,Android,Chrome,Paris,France,Password,Failed,MFA Failed,Active,11,No,09826F68-0A35-4F89,13,6.0,3,2,45,Medium
EVT_104816,2026-08-04 11:35:33,USR_1164,user_1164,192.168.1.25,Tablet,Android,Edge,Toronto,Canada,MFA,Success,,Active,11,No,F289E57B-EDC9-4C41,10,6.0,2,4,10,Low
EVT_104817,2026-08-04 11:36:19,USR_1053,user_1053,10.0.0.67,Desktop,Linux,Chrome,London,UK,Password,Success,,Active,11,No,A57BEDC4-C21C-462F,7,2.0,1,3,0,Low
EVT_104818,2026-08-04 11:37:55,USR_1127,user_1127,192.168.1.240,Laptop,Windows,Firefox,Toronto,Canada,SSO,Success,,Active,11,No,1DFC7A61-2F48-4CA3,17,13.0,3,3,15,Low
EVT_104819,2026-08-04 11:38:06,USR_1164,user_1164,192.168.1.25,Tablet,iOS,Firefox,Toronto,Canada,MFA,Success,,Active,11,No,22E0152C-9840-4B6D,10,6.0,2,4,10,Low
EVT_104820,2026-08-04 11:38:49,USR_1213,user_1213,10.0.0.145,Mobile,iOS,Firefox,Paris,France,SSO,Success,,Active,11,No,15DCA9D2-A913-4A4D,11,3.0,2,3,0,Low
EVT_104821,2026-08-04 11:38:54,USR_1233,user_1233,192.168.1.107,Tablet,Android,Edge,Singapore,Singapore,Biometric,Success,,Active,11,No,ADB192A9-3E1D-4716,11,14.0,4,3,0,Low
EVT_104822,2026-08-04 11:40:40,USR_1099,user_1099,192.168.1.135,Desktop,Windows,Edge,Singapore,Singapore,Biometric,Success,,Disabled,11,No,229C76F0-092D-4778,13,6.0,1,2,15,Low
EVT_104823,2026-08-04 11:42:32,USR_1220,user_1220,192.168.1.223,Mobile,iOS,Edge,London,UK,Biometric,Success,,Active,11,No,363A9663-5FEC-456B,12,17.0,4,1,35,Medium
EVT_104824,2026-08-04 11:43:26,USR_1098,user_1098,192.168.1.185,Mobile,iOS,Firefox,Mumbai,India,SSO,Success,,Active,11,No,F5B2162A-DBC7-406D,7,2.0,1,2,0,Low
EVT_104825,2026-08-04 11:45:03,USR_1169,user_1169,192.168.1.66,Tablet,iOS,Chrome,Paris,France,MFA,Success,,Active,11,No,396A57F1-E4DC-483B,9,11.0,5,3,10,Low
EVT_104826,2026-08-04 11:46:15,USR_1218,user_1218,192.168.1.65,Tablet,Android,Safari,Mumbai,India,Biometric,Success,,Active,11,No,D15B3D01-BAA8-45CB,9,10.0,2,2,0,Low
EVT_104827,2026-08-04 11:46:44,USR_1086,user_1086,192.168.1.77,Laptop,Windows,Firefox,Mumbai,India,Password,Success,,Active,11,No,B3886223-175D-47EC,6,10.0,4,1,0,Low
EVT_104828,2026-08-04 11:46:49,USR_1233,user_1233,192.168.1.107,Tablet,Android,Firefox,Singapore,Singapore,Password,Success,,Active,11,No,56E53A08-01E1-4D75,11,14.0,4,3,0,Low
EVT_104829,2026-08-04 11:47:45,USR_1017,user_1017,10.0.0.126,Mobile,Android,Firefox,Toronto,Canada,SSO,Success,,Active,11,No,076906C3-24AE-4892,6,6.0,2,1,0,Low
EVT_104830,2026-08-04 11:49:36,USR_1021,user_1021,10.0.0.107,Mobile,iOS,Chrome,Tokyo,Japan,MFA,Failed,Incorrect Password,Active,11,No,89A5A6C5-D3DB-419D,10,8.0,1,1,30,Medium
EVT_104831,2026-08-04 11:50:36,USR_1100,user_1100,10.0.0.118,Mobile,Android,Edge,London,UK,Biometric,Success,,Active,11,No,40B0B806-A298-49C6,10,7.0,2,2,0,Low
EVT_104832,2026-08-04 11:51:57,USR_1204,user_1204,192.168.1.134,Mobile,iOS,Safari,Tokyo,Japan,Biometric,Success,,Active,11,No,231B45B4-3A92-46DA,13,4.0,1,3,15,Low
EVT_104833,2026-08-04 11:52:58,USR_1165,user_1165,192.168.1.241,Desktop,Linux,Firefox,Toronto,Canada,SSO,Success,,Active,11,No,BE074A33-6D8A-4177,11,4.0,1,4,10,Low
EVT_104834,2026-08-04 11:54:15,USR_1015,user_1015,10.0.0.68,Mobile,Android,Firefox,New York,USA,MFA,Success,,Active,11,No,B38CBBFF-E966-4C8E,8,3.0,1,3,0,Low
EVT_104835,2026-08-04 11:56:04,USR_1149,user_1149,192.168.1.209,Laptop,Linux,Chrome,London,UK,Biometric,Success,,Active,11,No,D1E645A0-E51D-445D,5,5.0,2,1,0,Low
EVT_104836,2026-08-04 11:57:23,USR_1233,user_1233,10.0.0.125,Tablet,Android,Firefox,Singapore,Singapore,Password,Success,,Active,11,No,939EFF6B-089A-4DB0,11,6.0,2,3,0,Low
EVT_104837,2026-08-04 11:59:04,USR_1021,user_1021,192.168.1.128,Mobile,iOS,Safari,Tokyo,Japan,MFA,Success,,Active,11,No,9D320C28-364A-4416,10,2.0,1,1,0,Low
EVT_104838,2026-08-04 11:59:45,USR_1218,user_1218,192.168.1.65,Tablet,iOS,Firefox,Mumbai,India,MFA,Success,,Disabled,11,No,37769134-18C2-4F00,9,10.0,2,2,0,Low
EVT_104839,2026-08-04 12:00:05,USR_1212,user_1212,192.168.1.179,Mobile,Android,Chrome,Berlin,Germany,SSO,Success,,Active,12,No,A7C19AE0-DF13-4C76,4,3.0,2,1,0,Low
EVT_104840,2026-08-04 12:00:15,USR_1038,user_1038,192.0.2.8,Mobile,iOS,Firefox,Paris,France,SSO,Failed,Incorrect Password,Active,12,No,5205151D-9C39-4656,13,98.0,111,2,75,Critical
EVT_104841,2026-08-04 12:01:25,USR_1245,user_1245,10.0.0.78,Laptop,macOS,Firefox,Tokyo,Japan,Biometric,Success,,Active,12,No,D25CAD8A-5AF4-4D46,13,14.0,3,1,15,Low
EVT_104842,2026-08-04 12:02:58,USR_1138,user_1138,192.168.1.63,Mobile,iOS,Edge,Berlin,Germany,Password,Success,,Active,12,No,2E97E055-A97B-491E,11,8.0,2,1,0,Low
EVT_104843,2026-08-04 12:03:52,USR_1117,user_1117,10.0.0.219,Tablet,Android,Safari,Mumbai,India,Biometric,Success,,Active,12,No,7B6DF225-3BF1-4770,11,4.0,1,1,0,Low
EVT_104844,2026-08-04 12:05:25,USR_1163,user_1163,192.168.1.114,Tablet,iOS,Edge,Toronto,Canada,MFA,Success,,Active,12,No,D8CCDA45-5B51-449A,9,6.0,2,2,0,Low
EVT_104845,2026-08-04 12:06:41,USR_1167,user_1167,192.168.1.86,Tablet,Android,Chrome,Sydney,Australia,MFA,Failed,Incorrect Password,Active,12,No,47451CF3-FF88-4D87,6,8.0,2,1,30,Medium
EVT_104846,2026-08-04 12:08:38,USR_1035,user_1035,192.168.1.230,Desktop,Windows,Firefox,Singapore,Singapore,SSO,Success,,Active,12,No,97753A1C-0F10-4EFE,11,7.0,2,1,0,Low
EVT_104847,2026-08-04 12:09:51,USR_1196,user_1196,192.168.1.120,Tablet,Android,Firefox,London,UK,MFA,Success,,Active,12,No,052AEE78-8A59-4060,4,2.0,2,5,10,Low
EVT_104848,2026-08-04 12:11:27,USR_1249,user_1249,192.168.1.79,Tablet,Android,Edge,Toronto,Canada,Biometric,Success,,Active,12,No,B9873E02-C6AA-492C,4,3.0,1,1,0,Low
EVT_104849,2026-08-04 12:12:22,USR_1122,user_1122,192.168.1.94,Desktop,Linux,Edge,Singapore,Singapore,MFA,Success,,Active,12,No,872A0139-F95F-46A2,14,12.0,2,2,15,Low
EVT_104850,2026-08-04 12:12:44,USR_1080,user_1080,192.168.1.140,Laptop,macOS,Edge,New York,USA,MFA,Success,,Active,12,No,4F31D15E-1164-42A7,11,5.0,1,1,0,Low
EVT_104851,2026-08-04 12:13:45,USR_1204,user_1204,192.168.1.134,Mobile,iOS,Safari,Tokyo,Japan,SSO,Success,,Active,12,No,33DCB775-1E8B-4419,13,4.0,1,3,15,Low
EVT_104852,2026-08-04 12:15:28,USR_1034,user_1034,192.168.1.129,Mobile,iOS,Safari,Dubai,UAE,SSO,Success,,Active,12,No,E62DA6D6-7988-4FE4,10,5.0,1,3,0,Low
EVT_104853,2026-08-04 12:16:11,USR_1013,user_1013,10.0.0.85,Mobile,iOS,Edge,London,UK,Password,Success,,Active,12,No,01EFF2A7-FAC9-43D2,9,9.0,2,2,0,Low
EVT_104854,2026-08-04 12:17:39,USR_1086,user_1086,192.168.1.77,Laptop,macOS,Chrome,Mumbai,India,Password,Success,,Active,12,No,80D5C996-E2B2-4B60,6,10.0,4,1,0,Low
EVT_104855,2026-08-04 12:18:11,USR_1178,user_1178,192.168.1.202,Tablet,iOS,Chrome,Berlin,Germany,Password,Success,,Active,12,No,C06A92DA-7EA3-4DF3,12,14.0,2,2,15,Low
EVT_104856,2026-08-04 12:20:00,USR_1205,user_1205,10.0.0.81,Mobile,Android,Firefox,Berlin,Germany,SSO,Success,,Active,12,No,BBD444A0-B16A-4A42,15,12.0,3,2,15,Low
EVT_104857,2026-08-04 12:20:22,USR_1088,user_1088,10.0.0.169,Desktop,Windows,Safari,New York,USA,Biometric,Success,,Active,12,No,488AAC8B-E430-4167,5,2.0,1,1,0,Low
EVT_104858,2026-08-04 12:20:35,USR_1111,user_1111,192.168.1.201,Laptop,Linux,Edge,Dubai,UAE,SSO,Success,,Active,12,No,90082DE7-C04A-4532,4,9.0,3,2,0,Low
